ind,activity_label,ctx_a,ctx_b,ctx,endings,source_id,split,split_type,label
236,Assembling bicycle,A large group of people are seen standing around a large gymnasium playing a game of dodge ball with one another.,the boy,A boy is bent over in his bedroom. He is trying to put on a shoe. he,"['continue playing the drums and playing the music.', 'have a small audience sitting and watching them perform.', ""continue to play the drum better and play till there's no longer a fist drumming loudly in the background."", ""are both playing and singing along very intently while they're playing for joy.""]",activitynet~v_6tveUnZe7WA,train,indomain,2
815,Snow tubing,A man in a green shirt and green hat is holding a large knife. He starts cutting a piece of wood with the knife.,she,The people are walking in the street with marching band. The men in green vest are walking on both sides of the parade. the man in neon green jacket,"['mixes ingredients together in a bowl followed by creating a bowl with the dog.', 'is seen kneeling down next to the dog and begins rubbing him down.', ""'s hands are shown with water and salt."", 'then blows a hole in the paper and creating a bowl the dogs name and then showing it to the camera in the end.']",activitynet~v_1DvNkSGk-JA,train,indomain,3
336,Building sandcastles,The customer moves his right foot down and places his left foot on the stand and the man starts polishing the shoe. Two men on either side of the shoe shiner is observing the crowd.,he,An introduction comes onto the screen for a video about a jump rope competition. One person is shown doing a set of jump rope tricks. two people,"['stands back and walks towards the camera.', 'cuts the piece of wood in half.', 'then demonstrates again how to sharpen a knife from a block, point, and knife, hitting the bottom of the wood block with the knife.', 'shows his knuckles showing, then shows the strength required to cut up the wood.']",activitynet~v_6AwS8vWMwSA,train,indomain,1
169,Making a cake,We see an opening title screen. A person walks up stairs into a room and sees beer poured from a keg and people talking.,one,A blue page with white writing explains that the video is about how to wrap a present. scissors and different types of tape,"['twists the ends of the cellophane and tapes the package shut.', 'rolls up the toy liner padding and lays it out before the wrap is wrapped, too.', 'uses scissors to cut the meat and sits and holds presents.', 'holds the toy in her hands and puts it under her palm.']",activitynet~v_BUk-fR6TAnk,train,indomain,1
772,Archery,"The mixed sauce from the clear bowl is then shown being spread onto the bread with a spoon and the meat, cheese and shredded white food is put onto the bread, topped with the other bread, and then sliced in half diagonally.",another man,A person is slicing a potato. They stack up the potato slices and start chopping them into tiny pieces. he,"['see another man bounce the ball and the jump stilt man dunks again.', 'see the man throw the ball and we see it land on the field.', 'see people wearing jump stilts run up stairs.', 'see people playing volleyball in a gym.']",activitynet~v_B4zPg1ftxf4,train,indomain,1
705,Putting on makeup,There are several people getting ready to ski.,a girl,A man is doing a gymnastics routine on parallel bars. he,"['is filming herself looking at her face in the mirror.', 'is talking about bowling and how to do it.', 'uses a towel to wipe her coat.', 'speaks extensively in her new york city location.']",activitynet~v_Cz2ut3p7nw0,train,indomain,0
726,Laying tile,Person is walking inside a house to an open field holding a baseball bat. Perso is walking with a handle stick behind some men running around the field.,a group of people,"A woman blowing kisses at the camera, then inserting her contact lenses. she","['then puts it on a plate with veggies consumed in it.', 'then adds a few batches of meats into the pot.', 'tops it with garnishments.', 'cuts up some more vegetables and mix them all together.']",activitynet~v_2gc5VDx2xY8,train,indomain,3
785,Wrapping presents,A man is seen standing in front of a mirror holding a razor. He then begins shaving his face while still looking in the mirror.,scuba divers,Gift wrapping accessories are shown. A woman lays out tissue paper and places a stuffed toy in the center. the woman,"['ends the dance and stand on front a crowd watching them both.', 'does one last spin and eventually takes a bow.', 'stops and walk together to the side before walking away out of the audience.', 'continue spinning and turning on the dance floor way up high.']",activitynet~v_7AkyOhKkT6g,train,indomain,1
778,Playing blackjack,He shows two aluminum plates that are joined together for demonstration purposes. He takes the nova rod and shows how he can weld the two pieces together.,they,A woman talks to the camera. The woman irons a piece of clothing on an ironing board. the woman,"['is done playing, he throws away the plastic plastic and picks up the bag, opens both of his hands and tosses the bag to the ground.', 'pulls out his phone and begins playing, as he blows the bag pipes, the american flag behind him is blown towards the ground.', 'is finished, he begins to look to his right, shakes his head, catches his breath and keeps playing.', 'finishes playing, he walks on stage bowing to his audience and while getting his costume off he picks up a microphone and begins to play again.']",activitynet~v_1kMPW5huHWQ,train,indomain,0
61,Removing curlers,A tall garage building is shown in the dark and then several teen age boys appear skateboarding in the inside of it.,after this,A woman is seen spinning two hoops around her hands while looking back to the camera and speaking. she,"['then begin stirring the vegetables with the oil.', 'take it and pans it out on the kitchen counter as the narrator goes back and fourth.', 'begin to chop the vegetables.', 'then begin to chop the vegetables and cut them in half to make a larger sandwich.']",activitynet~v_5xgBlI9Xx0I,train,indomain,2
31,Surfing,A camera pans up to a man sitting and smoking a cigarette. Another man walks over with a cart and begins digging through trash.,she,"He moves the racket and ball up to demonstrate how to properly serve the ball, followed by him actually serving the ball in slow motion. the same shot","['then rinses it off in the sink.', 'lets his hair down, giving it a final blow dry before putting it next to his face.', 'uses an electric clipper to groom the sideburns and the temples.', 'then sprays some liquid on his hair.']",activitynet~v_2j-DRUk2yCs,train,indomain,3
444,Polishing shoes,A young woman speaks as she smiles. She squeezes the side of her right eye and pokes out a contact lens.,man,A man is completing a rubiks cube. a timer,"['picked each individually and counted off, each hitting one of the players.', 'all line up in a straight line, the referee asked the players to line up.', 'shake hands and prepare to walk up the stairs towards the stands.', 'twist and push and pull the poles as they play on the table.']",activitynet~v_-fBTCykx4gM,train,indomain,2
518,Hanging wallpaper,"Five different people tosses a freebie in the air and a dog jumps and catch the freebie in his mouth, the dog then moves on to the next person and do the same thing as many people watch from a distances. There are two dogs now that are jumping the air catching freebies while doing tricks.",a large tray of meat,"The person is climbing on the stairs as the waves hit them, the surfers are surfing over the strong waves. two people carrying their surfboards","['washing their hands add it to the dish.', 'put onions, tomatoes, peppers, and.', 'then eat tortilla cakes to be exhibited.', 'sit at the table and talk as they eat.']",activitynet~v_5Fq-ln3yC38,train,indomain,0
849,River tubing,A woman is seen speaking to the camera while grabbing various bags and laying them out.,the woman,A gymnast is shown swinging back and fourth on uneven bars. he,"['uses a sign post and wipes off the contents of the shoe on his jacket.', 'resumes buffing the left shoe.', 'is shown in a hospital elevator, dredging and polishing the shoes.', 'receives a waxing treatment from one of the women.']",activitynet~v_EwzkySgI6CQ,train,indomain,2
388,BMX,A band is seen playing several instruments on a stage while people dance around them.,we,A man rakes leaves from the yard into a pile and dumps them in a metal trash bin. the man,"['peels off a potato.', 'then takes a scoop of that and puts it on a plate with vegetables on it.', 'puts a pan in the oven and turns it off.', 'mixes all of the ingredients together in a bowl.']",activitynet~v_9qNM5tNMxK4,train,indomain,2
1550,River tubing,"He grabs another arrow and shoots again. Once more, he shoots an arrow. He finds another arrow and shoots.",the sauce,A flag waves on a pole in a field. we,"['see the isman winning banner.', 'see a mascot roll a ball to home plate and fall when its kicked back and hits him.', 'returns to other people riding on horses.', 'see players playing ping pong in a crowded room.']",activitynet~v_0RUs80IYF38,train,indomain,3
1532,Clipping cat claws,A man is holding onto a bar as he is standing on a water ski.,then,The second woman is shown performing some sort of pose. The first woman is shown performing gymnastics once again. the second woman,"['starts by filling in logs and then applies the wood to the porch as quickly as possible.', 'shows a blue lit flame with his hands.', 'starts with a few bat shaped logs to create a flame, which flames themselves up.', 'shows a beer bottle and some other alcohol cans.']",activitynet~v_5nvximBXhFI,train,indomain,1
635,Drinking beer,The roof is done and a view of the entire house is shown to show off the finished roof.,she,Two men are seen speaking to the camera when another walks into frame laughing and walks away. The men continue speaking then lead into an arm wrestling match between the two. one,"['comes back and does it effortlessly as the second girl still struggles.', 'again attempts to hula hoop back and forth.', 'then takes off running and hula hoops until there are only two people left.', 'steps up and is so frustrated she drops the hula hoop and walks around.']",activitynet~v_EwMAJPldfKs,train,indomain,2
1008,Waterskiing,He grabs another arrow from his waist and shoots again. He shoots an arrow once more. He grabs a final arrow and shoots.,he,"The girl begins facing the camera and brushing her teeth, leaning in to the camera at one point before leaning back to continue brushing teeth. the girl","['are used to wrap present wrapping paper with the white writing explaining that we are not going to like how the present is wrapped.', 'are shown, as well as a roll of wrapping paper.', 'are added to the box that presents the present.', 'are used to wrap a present.']",activitynet~v_BtGrWzfvmP0,train,indomain,0
1093,Painting,"A girl is standing in the back of a room that has paper air ballon, and she begins to dance moving her legs back and forth and slightly moving her arms.",they,He also trims the back and sides of his head with the clippers. He uses scissors to trim the hair and give it a finished look. the model,"['are three pets with a tan and black dog that enters a fenced in area and hops onto a small blue plastic box, hops down and heads towards a yellow toy that is being placed on a table from a vet.', 'is one lady with one dog doing tricks and the dog catches the freebie as the lady toss it in the air.', 'are four frisbees that are jumping according to a persons instructions to throw them when performing tricks.', 'two dogs are skipping after doing flip about the grass transitions to jumping up high in the air to catch the freebie and an onlooker standing near.']",activitynet~v_1pOmOTz-bzk,train,indomain,0
680,Rope skipping,"He gets side tracked on his phone and then gets back to business, they start cutting the wrapping paper.",she,"A man is sitting on a couch, drinking a beer from a bottle. he","['pull the vacuum out and spray it all the way down the hallway.', 'vacuum the bottom of the carpet.', 'take the attachment hose off and vacuum the base boards and stairs.', 'spin the vacuum towards them on their back.']",activitynet~v_80spFFIdnC4,train,indomain,1
1276,Kite flying,A man in a brown coat and hat is shoveling the snow from his driveway. Pictures of the man are being shown.,he,An intro leads into several shots of water steaming and a young woman swimming back and fourth in the water. she,"['now speak beside their cube.', 'play paintball on the field.', 'then are shown standing around an area, speaking, and holding up two pieces of cloth.', 'resume paintball gear on a bigger field.']",activitynet~v_C7sabT8febk,train,indomain,3
1500,Rope skipping,.,a person,People practice ballet in a studio alone and in couples. then,"['holding a treat and waiting around the dogs are shown in more shots pulling out paper and handing it off to a girl.', 'continue to brush the dogs and pretend to chairs and treat them.', 'continue grooming the dogs on tables and the video ends with text across the screen.', 'in the graph travel around the area speaking to the camera.']",activitynet~v_IIKwRyf4Oyg,train,indomain,1
1019,River tubing,A tropical beach is seen. Sea turtles graze and swim in the ocean. Various fish are seen swimming through the reef.,once he,A man in a green shirt and green hat is holding a large knife. He starts cutting a piece of wood with the knife. he,"['are playing croquet on a green grass.', 'finger comb the yard with the rake.', 'attach a hose to a machine attached to the grass, and use it to fuel their mower.', 'are competing to see how fast they can shovel snow off the driveway.']",activitynet~v_CqAJxW84FkU,train,indomain,2
1547,Tennis serve with ball bouncing,A small group of girls are seen walking out onto a lake holding tubes and leads into others riding along in tubes.,the man,A young man is talking the the camera. The man stands with a stick in his hand. the man,"['climbed the blue-green ladder to trim the top of the hedge, he moved the ladder to do the middle top of the hedge.', 'kept trimming all throughout the hedge from an angle, by clipping the horse h to make it look like a short horse.', 'is trimming up the animals back garden with an orange trimmed soon to be yellow cutting back into blue.', 'shakes the ground with the machine adding twigs and leaves as he goes.']",activitynet~v_0e7-mNDgIXw,train,indomain,2
597,Polishing shoes,Once the gates open a cow starts running and the man on the horse chases after it with a tassel.,he,A man talks to the camera while seated at a drum set while another man plays drums in the background. The first man plays the drums. the first man,"['then paints about six shades of purple color on the paper.', 'makes x patterns across the canvas with the yellow color.', 'puts on a cream colored coat and begins painting the white wooden fence without a paint shaker.', 'powders the paint in an electric flat brush and applies it over the wall.']",activitynet~v_-Xl95IW5H_s,train,indomain,2
1094,Removing curlers,A man sitting on the deck of the boat is talking to the camera while a man behind him is standing and the man beside that standing man is controlling the steering wheel of the boat.,she,A bartender is shown speaking to the camera while pouring ice into a glass and various liquids into a blender. He pours more ice into the blender and mixes up the liquids all together. he,"['are placed in a bowl.', 'are shown being mix and mixed up in bowls and set into jars.', 'are then added to the plate and the omelette becomes ready.', 'are shown piling into a bowl using wooden spoons.']",activitynet~v_GehJuCIJ7AI,train,indomain,1
150,Playing water polo,"They are playing rock, paper scissors. A girl is laying on the ged as another girl puts her butt in her face.",a man,A man begins to play a set of drums with the camera showing him from several different angles. the camera,"[', a man begins dancing and top dancing standing on the ground.', ', a boy and a girl dance ballet, then a man enter and dance with the girl.', ', the band performs ballet in the studio and in the open gathered.', ', people dances and dances together, dancing.']",activitynet~v_C4td7rprQGM,train,indomain,1
1437,Longboarding,"The player in black misses one shot, but he immediately grabs the ball and they continue to play again.",she,A group of boys are playing a game of foosball with girls. the two groups,"['play frypan indoors, and then we see people in airplane airboats floating in the water near a dock, the sky switches to blue.', 'grab squeegees and throw some beer and they do some beer pong.', 'are presenting a bottle of beer.', 'stand and play beer pong while others watch.']",activitynet~v_EwoxOKwqUPI,train,indomain,2
1392,Snow tubing,"She begins to apply the hair things to her hair and combing it out, she starts to part her hair and put in curlers.",two people carrying their surfboards,A woman plays a game of beer pong with a short man dressed as a leprechaun. a dj,"['then does a hand stand, and does a slam with his feet.', 'jumps up and down and back and forth.', 'performs a routine swinging around and around while hundreds of people watch.', 'digs into his bag for contact lenses.']",activitynet~v_9WmsYbZl1pw,train,indomain,2
935,Tumbling,Man is welding a machine in a dark room.,the man,He takes his lighter and lights the newspaper in several places to start the fire. The bonfire starts burning and continues to burn. he,"['assists the students while speaking to the camera and shows several shots of the person shooting the arrows.', 'help the people and lead the students shooting their bow and arrow in different locations and shooting at the bow and arrow target.', 'hold knives and instruct as the people bow down and do archery.', 'use arrows to shoot the bow and run around doing things while the camera monitors their movements.']",activitynet~v_Hub83eTB8mM,train,indomain,3
721,Using uneven bars,They take the attachment hose off and vacuum the base boards and stairs. They take the filter out and empty it.,she,A person is putting objects in front of a tire to move the car. A person drives the car over the object to move it. the tire,"['started go on the beam and started to swirl around.', 'drops his bowling ball onto the ground in an attempt to avoid hitting it.', 'does a handstand then flips and throws the disc lightly across the field on to the other side of the field.', 'appears near the diving board and starts diving, also with a white shirt and black platform shoes.']",activitynet~v_5olJd75WWFw,train,indomain,1
973,Making a lemonade,Two girls are standing up doing karate. People are sitting down watching them.,as he,A girl is standing outside in a field talking and hula hooping. Another girl then tries to do the same thing but she isn't successful. the first girl,"['is able to stabilize himself a bit and goes back to the water ski as the boat speeds closer.', 'then floats to the beach as he smiles to the camera.', 'is waving to the camera as he gets in the water in front of a large waterfall.', 'is water skiing over a long lake, trying to remain upright.']",activitynet~v_0XRZ2F5B7fQ,train,indomain,1
925,Smoking hookah,A finger dips into the bowl to get a sample out and mixing continues for a bit longer.,the host of the show,The little girl went out of the room. The boy get the bottle under the bed and is holding it and then drink it. the boy,"['are seen skiing down a steep slope.', 'are shown snowboarding in a room missing skis.', 'push their kayaks down a path.', 'ski down a ski slope with tubes.']",activitynet~v_DLFerdBxdxQ,train,indomain,0
171,Rock-paper-scissors,More clips are shown of people hitting the ball as well as the host speaking to another man.,the man,The man prepares his arm as the other grabs his hand and he pretends to kick his head. more people,"['are three people wearing yellow vests playing a game of soccer in an indoor stadium with many spectators watching them play in the bleachers.', 'are three of them now with the other two canvas bags and others are standing on the steps of an intertube.', 'are several individuals exercising in an indoor environment.', 'are two dogs now that are jumping the air catching freebies while doing tricks.']",activitynet~v_0e7-mNDgIXw,train,indomain,3
1319,Hanging wallpaper,A woman lays out tissue paper and places a stuffed toy in the center. The woman wraps the toy in the tissue paper and tapes it shut.,then she,Both the players continue on a great rally without missing a shot. The player in red runs swiftly across the court to hit the ball back. then they,"['is walking fast in the park.', 'is walking because he is making sweeps in the grass toward the girls and helping them.', 'is standing behind the women doing yoga in front of a coffee table and in front, a little woman and young man are.', 'is kneeling on the grass in front of the women.']",activitynet~v_2Mj26IwwEiY,train,indomain,2
1355,Brushing teeth,Another black screen appears and a different person tries to do the jump but he too hits the pole.,the person,A man and two women are doing an aerobic dance inside a building. they,"['zooms in on the pit and shows a man kneeling own in front.', 'pans around the window and follows the sofa as better capture the view.', 'cuts down to a woman behind a set of ashtrays.', 'moves all around the back as well as the bowl and pans back to the fire.']",activitynet~v_DXOKFXlx84M,train,indomain,1
1391,Starting a campfire,A little girl in a room standing in front of some chairs is hitting a dora pinata.,the ball,A young man solves a cube puzzle while a man stand on front him. then,"['breaks up the lettuce into smaller parts.', 'starts with soy sausage and pan shaped shelties.', 'is using everything from tomatoes and scientepeel to make the salad.', 'garnishes lettuce with a spatula, cutting it in half.']",activitynet~v_0bXzFAKRoBU,train,indomain,0
904,Scuba diving,Joe morin from titan alloy is talking about welding aluminum. He is doing a tutorial on how to fix aluminum.,two men,"Then, the man writes over the snow covering the window of a car, and a woman wearing winter clothes smiles. then","['have a wax treatment with their legs.', 'rub something sticky onto their legs.', 'show their clean waxed legs.', 'puts their legs on a machine to help them relax.']",activitynet~v_9DVsv84awMg,train,indomain,0
346,Hitting a pinata,A man and woman news reporter are sitting in front of a tv screen as they talk. They then show clips from an outdoor volleyball game.,the action,Another arrow is grabbed and he shoots. He takes another one and shoots it. He grabs another arrow from his waist and shoots again. he,"['is standing in front of the home, smiling while talking.', 'interviews the man again and leaves the room.', 'shows the soil with two lay-ups of shingle and applies a layer onto the top shingle.', 'stacks the bags on the side and begins putting stencils on the top.']",activitynet~v_BuaWU70q7cE,train,indomain,2
62,Hopscotch,.,you,We see a man preparing and throwing shotput. we,"['spit in the sink and continues to shave.', 'rubs shaving gel all along his face body while still looking into the mirror.', 'demonstrates how to properly shave with the razor and moving it around his face.', 'finishes shaving his face and looks back smiling at the camera.']",activitynet~v_5Y4YkCkgShc,train,indomain,1
212,Hula hoop,"A special effect intro that looks like a chalk board on wood appears and the words on it say ski school on the upper left, and the middle words say ""ski tips: foot rotation"" along with a website at the bottom and a blue circle icon on the upper right.",the man,A blindfolded man is standing outside with vehicles parked behind him and he's playing a small set of bongos as well as a large set of bongos right next to it. the man,"['start to gamble, while the woman distribute the cards and pick up tokens.', 'play hole dig while other people watches.', 'pass a disk on the tile tile.', 'five card get tokens inside the square.']",activitynet~v_BUk-fR6TAnk,train,indomain,3
1159,Playing beach volleyball,The woman wraps the toy in the tissue paper and tapes it shut. The woman lays out cellophane and places the wrapped toy on it.,a lady,A dog is getting a bath outside. soap,"['glide to the bottom of the river.', 'pass with difficulty between the rocks.', 'are covered with floating debris.', 'glide over rocky terrain.']",activitynet~v_GlvfqDfvbKA,train,indomain,2
1450,Getting a tattoo,The woman cuts the cellophane and then proceeds to roll up the tissue paper covered toy. The woman twists the ends of the cellophane and tapes the package shut.,he,More clips are shown of people hitting the ball as well as the host speaking to another man. more clips,"['continues the same pattern on the top part of the canvas.', 'gently cleans the outside areas of the canvas with a white towel and we get the finished product.', 'then slides letters across the canvas and covers it with white acrylic paints.', 'paints on the horizontal surface then directly on the canvas.']",activitynet~v_5HLW2AI1Ink,train,indomain,0
1333,Removing ice from car,"An empty large clear bowl is shown and mayonnaise, ketchup, relish, worcesterchire sauce, and hot sauce get spooned into the bowl.",the focus change,"Men are now laying out long pieces of black material and nailing them into the roof, as well as nailing the shingles down. the roof","['see a title screen showing tobacco oil cans.', 'then take out a small paper bag that he smoke out then covers the camera.', 'see a bat fly in the sky followed by a man walking out of a building onto a field holding a long kite in his hand.', ""think he is trying to make o's with the smoke but he doesn't know how.""]",activitynet~v_Ax8GCogz6Yg,train,indomain,0
926,Clipping cat claws,She makes x patterns across the canvas with the yellow color. She continues the same pattern on the top part of the canvas.,he,Two people are seen sitting before a wave pool and one leads another out onto the water on a board. the person,"['makes an orange drink from a bucket.', ""picks it up to throw it but then drops it on the ground when she can't hit it."", ""hits it a few times and then its someone else's turn."", 'bounces up and down, obviously excited, trying to hit it loud.']",activitynet~v_5Fq-ln3yC38,train,indomain,3
12,Making a cake,A group of cheerleaders come from the side stage and begin smiling and waving to the crowd before settling into their formation.,he,A man is seen speaking to the camera while showing shots of people playing water polo. more clips,"['is very animated while he goes back to sanding and spraying.', 'leans over and begins clearing tile out of a very tall office chair.', 'is pouring molds into the bucket while talking.', 'begins spraying the outside of a truck with a weed whacker.']",activitynet~v_9WmsYbZl1pw,train,indomain,3
1503,Wrapping presents,A woman practices floor gymnastics while others engage in various activities in the background. A second woman practices floor gymnastics.,when there,A boy is bent over in his bedroom. he,"['continues speaking as he takes off on a sail.', 'continues to bring all his instruments together while moving his hands up and down his body.', 'and another man continue carrying drum sticks after the man finishes speaking to the camera.', 'plays the drums continuously and ends by speaking to the camera.']",activitynet~v_4vdclFJFrdk,train,indomain,0
315,Making a cake,A very muscular shirtless man is about to arm wrestle with a man in an orange hoodie. Another man in a yellow hoodie comes over.,he,"There are two players wearing a red and white shirt and the other wearing black and white shirt, playing racket ball in an indoor court with a few spectators. the player in red","['comes onto the screen for a bake and it begins with cookies in a pan.', 'of 6 different small videos of foods appear and there\'s text below that say\'s "" steve\'s cooking "".', 'comes onto the screen and we see an aerobic video showing some people doing some type of rigorous barbiesian push ups.', 'comes onto the screen and suddenly the pasta comes pouring out of the pot and he holds up a carton of eggs.']",activitynet~v_Fp_uU-qMDSc,train,indomain,2
394,Calf roping,A bartender is shown speaking to the camera while pouring ice into a glass and various liquids into a blender.,the man,He starts of by preparing the space by moving furniture away from the walls and covering the furniture with plastic sheets for protection. He also removes the window treatments from windows. he,"['goes to a truck and picks up several boxes.', 'stands up and walks to the front of the hopscotch board.', 'flips the hopscotch on the ground.', 'tosses the pins to a boy who catches them.']",activitynet~v_-1IBHYS3L-Y,train,indomain,2
50,Throwing darts,A colorful hexagonal shaped kite is flying high in the air.,after,"A man stands, screaming loudly as he lifts a barbell. He lifts a weight above his head. another man","['is giving directions on how to fashion a high heel.', 'speaks to the camera in a tattoo shop.', 'is standing in an office in front of a basket filled with small gifts.', 'meets with a video game therapist to discuss the problem of dealing with fear of crowds.']",activitynet~v_ACnOpQNrhqs,train,indomain,0
1057,Ballet,A woman is on the floor with a box. She demonstrates how to cut and fold the paper around the present.,a man,Several people lay in tubes in the snow. More people are standing around them. Eventually some of them go down the hill. they,"['than walks onto the mat.', 'walks in front of him.', 'is lying down in a chair.', 'is sitting down next to him picking up papers from the floor.']",activitynet~v_-fMxoShIXiM,train,indomain,2
211,Wrapping presents,A woman is holding a cat onto a table. She starts clipping the cats nails with a tool.,they,A woman is on the floor with a box. She demonstrates how to cut and fold the paper around the present. she,"['pans over a large group of people, and speeds back to the volleyball player lying on the ground.', 'pauses every now and then to capture her movements and pans around the other people playing.', 'pans over a crab on the beach.', 'pans up to show two boys who are also playing volleyball.']",activitynet~v_Ax8GCogz6Yg,train,indomain,2
38,Making a sandwich,A camera pans around a set of stairs and leads into people working out in a class.,he,A man wearing ski goggles adjusts the camera. several people,"['is seen moving on a board and cutting out its contents.', 'hits the peeled cheesecake, followed by sliced custard and still cooked ice cream.', 'etches a shape into the inside of the baked pans.', 'is used to cut cylinder shaped dough into rounds.']",activitynet~v_5c1jHhHUwPI,train,indomain,3
1400,Smoking a cigarette,A woman is seen sitting on sand next to a girl.,the shirtless man,The man quickly only hits the small bongos and then moves onto the big bongos going from his right to his left. on the return back going from his left to his right,"['shows numerous different tricks of bouncing up and down on rings that include bounce and pusbag balls on the floor.', 'then ends with the closing credits.', 'repeats a number of times in different elliptical situations.', 'continues while people cheer and jog in the gym carrying the contraptions.']",activitynet~v_2SMmL6kIx-w,train,indomain,1
328,River tubing,A helmet camera is put on and then a man goes skateboarding. He zooms through the city and goes on a highway.,ribbon,A small group of girls are seen walking out onto a lake holding tubes and leads into others riding along in tubes. the people,"['is welding something.', ""clips a rope to the front of the woman's harness."", 'is piloting a small boat in the water.', 'is seen jump roping in front of a crowd.']",activitynet~v_Dutm5TiFBqQ,train,indomain,0
723,Removing ice from car,"The person is climbing on the stairs as the waves hit them, the surfers are surfing over the strong waves.",he,A person is assembling a vacuum on the carpet. they,"['wash a white car in a parking lot.', 'their snowboards at high speed down a hill of snow.', 'a machine outdoors and pile snow on the machine.', 'and flex their biceps, then grease them with balls.']",activitynet~v_5Y4YkCkgShc,train,indomain,2
405,Skiing,"The player in black misses one shot, but he immediately grabs the ball and they continue to play again. Both the players continue on a great rally without missing a shot.",the second woman,"A boy is bent over in his bedroom. He is trying to put on a shoe. He sits down, playing with a broken lace. he","['see a master playing with is held as he swears and we then see the ending screen.', 'see a man headed to a bowling lane.', 'see a man behind a fence and the man is walking.', 'see the man renew his gun.']",activitynet~v_4ELWxQw0PPE,train,indomain,0
678,Mixing drinks,A cheer-leading team begins to hold up posters as their mascot runs behind them.,the video,Young children are seen jumping on a mat back and fourth while two older women watch them on the side. the boy,"['are pulled by the current.', 'go down the hill.', 'get out.', 'rise and put on oxygen.']",activitynet~v_7AkyOhKkT6g,train,indomain,1
1040,Using the pommel horse,"A brown haired woman standing in a pile of floating donuts is holding a mic and talking, and other clips begin to play that include scenery of the lake, interviewing various people of ages and both sexes, people walking with their floating donuts, signs at the lake, people having fun and etcetera.",a timer,They turn the vacuum on and begin vacuuming the floor. They take the attachment hose off and vacuum the base boards and stairs. they,"['very casually throws a ball to the other side of the field where it suddenly splashes onto the ground.', 'performs his moves alone and leads into the couple performing again.', 'does the same move, but instead of jumping, he jumps far and the woman does the same.', 'walks down the walkway.']",activitynet~v_2Mj26IwwEiY,train,indomain,1
1455,Calf roping,We see a white opening screen. We see a man dunk a basketball wearing jump stilts.,surfers,A mexican band is playing and singing. The camera does a closeup on each member. there,"['walk by in the background.', 'then show their names and they all demonstrate how to stop from tumbling all over without falling.', 'watch as another man does a the same thing as the man from the lower right throws a long distance type object, which is immediately hit down and stretched out on concrete ground and has to be pushed across where the vaulters jump in to retrieve the object.', 'watching from a small balcony spot when a man falls from the vault and is thrown into a large snow pile.']",activitynet~v_-QuFk_ThRNg,train,indomain,3
773,Starting a campfire,The man drops his block and resumes buffing. The man takes the cloth to shine the left shoe.,he,Several people lay in tubes in the snow. more people,"['then see a "" thanks a bunch "" graphic.', 'see a girl falling off her bike and am shown again at the boardwalk.', 'see another title screen and watch the kids slide down slide and across their slip and slide.', 'see the rest of the slides.']",activitynet~v_5TV-V6Cxero,train,indomain,0
1408,Cheerleading,A person cleans an extremely dirty sink with a paper towel.,after the young man,A video of clipping a cats toenails is shown. each paw,"['grabs for the ball again.', 'runs swiftly across the court to hit the ball back.', 'into blue without missing a shot as the crowd cheers and claps happy to win.', 'grabs the ball and knocks down two other players with it.']",activitynet~v_IBkHS9Zl2z8,train,indomain,3
1533,Vacuuming floor,She starts with a one inch flat brush and yellow and white acrylic paint. She makes x patterns across the canvas with the yellow color.,we,"An empty large clear bowl is shown and mayonnaise, ketchup, relish, worcesterchire sauce, and hot sauce get spooned into the bowl. a purple onion, celery and parsley","['continue adding so many notes to the drums that is now crashing against the wall.', 'continuously play and end by stopping and smiling at one another.', 'continue playing as well as doing dance moves with another person and ends with them singing.', 'continue playing and end with them jumping around with one man hitting the wall.']",activitynet~v_0dkIuFFlLRM,train,indomain,0
1076,Baking cookies,He pours some of the polish from the bottle onto the cloth and uses it to gently scrub ad rub it over the furniture and tabletop.,then,A small brush with melted butter begins to butter bread on both sides which gets put onto a flat grill and flipped until both sides are grilled. some white shredded food,"['folds the dome in half and removes the frosting from it dome.', 'puts the red dome on top of a black one and put the dome with holes on top of it.', 'adds a baking soda to the top of the dome.', 'opens a toy egg again.']",activitynet~v_-JqLjPz-07E,train,indomain,3
494,Mooping floor,"A woman with long, black, curly hair is wearing casual wear, talking, and squatting on a roof.",at the end,"A view of a wide ocean taken from a boat appears and various men are shown doing different things on the boat on both the inside and the outside and include steering the wheel up deck, or sitting at computers monitoring things. a man sitting on the deck of the boat","['he puts a towel over the sink.', ', he does a light sanding of the table.', 'shows the varnish inside the table.', 'he takes the wallpaper paper off the table and rubs it on the table.']",activitynet~v_CF6Q5ojrAJo,train,indomain,0
1325,Making a sandwich,"A man in plaid shirt hit the ball with stick, the ball scattered on the table.",lastly,A woman puts a harness on. a man,"['climbed the ladder to get in the ladder and climber up the ladder.', 'put the lawn mower down and walk as far as the ladder, he pushed the lawn mower against the ladder he was standing on.', 'trimmed the round low bush, used the ladder to trim the top of the round hedge.', 'worked up as fast as he could till he made it over that part right above the top of the hedge.']",activitynet~v_96HJ_LqNdkg,train,indomain,3
