id,question,question_concept,choices,answerKey
9a8fabb23587508c09e6e5f50e64a08a,Where would you find a sign with some people lined up next to it?,bench,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['television', 'attic', 'corner', 'they cannot clean corner and library during football match they cannot need that', 'ground']}",A
4cfd8cde494308c8398b5c098fab7513,Where can the legs of a stool be built?,chatting with friends,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['one material often recycled', 'ripped', 'saturated with water', 'one dimensional', 'crumpled']}",C
4b863ce352f555d359a634eba3aba11a,"He was good at traditional science but excelled at social science, his favorite subject was what?",obtuse,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['a bed of nails', 'town', 'attractive consistent look', 'city block', 'ground']}",D
640fa2a025a73dc0087c55a397b339d9,Where might you have cake with your ice cream?,ticket,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['fall asleep', 'relaxation', 'deafness', 'bored', 'calm']}",D
f2e61ca8e863104f58565834fb68e50c,What might someone do who is having fun?,buildings,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['hear testimony', 'go somewhere', 'see exhibits', 'outdoor concert', 'surf net']}",C
16912e49de8f6dc76587313d412939fb,What place of work might you find a hairpin?,cat,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['agreement', 'to fill their time', 'discomfort', 'misunderstanding', 'learning about']}",B
ed0937d5ecad752068e97f9d8c5bd5c5,What is a good result of losing weight?,hairpin,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kitchen cupboard', 'pantry', 'grocery store', 'pantry', 'refrigerator']}",A
eefde762b9bf947d1c1b87fea4bbe6b4,"They checked the weather one more time during the flight, they were on their way to paradise and wanted it to what?",bass clarinet,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['bus stop', 'graph', 'post office', 'grass', 'play']}",D
1a7f5b3c65364d9be002576660c914fe,Billy went away because his parents were fighting and he didn't want to stay where?,blowfish,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['copy', 'intelligent', 'improved performance', 'empowering', 'have more knowledge']}",C
7c85b1f41772249434e239133d5ec29d,"Mary wasn't familiar with James, so she wasn't comfortable speaking with him. How might she come off?",massive,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['mouth', 'grocery store', 'constructing models', 'shed', 'box']}",D
547b59bd29f90bdba406cccba0eedabf,Where would you play a board game with your family?,hear testimony,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['depressed', 'downcast', 'angry', 'unhappy', 'sorrowful']}",A
a76971c0fa4f8d0e32fcaf1298367c62,Where do almost all people live?,seafood restaurant,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['unimportant', 'insignificant', 'stellar', 'somewhat', 'helpless']}",A
ce900a04df100a03246efa9d8c3a9e33,Where would you get a contraceptive if you do not have one?,winning,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['bee hive', 'england', 'castle', 'deck of cards', 'chess game']}",B
9c9b4bcecee97fc89d278e6d80b3bd54,Where do kids find fish in their backyards?,master control,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['lay eggs', 'eat fruit', 'wrestle', 'compete with each other', 'draw pictures']}",C
075e483d21c29a511267ef62bedc0461,Where is a good place to get a ball?,go to performance,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['vent', 'think', 'shouting', 'work off', 'exercise']}",D
21d041c256ae7259440afcb96ecda7cd,A night owl is what you'd head at sunset and you'd hear a what at sunrise?,telling many people about,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['blisters', 'frustration', 'being paid', 'make money', 'money']}",C
7708588b79ab24c24924c149ffeda636,What are you hoping to do when listening to an expert speak?,rug,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['write an essay', 'organize thoughts', 'speak information', 'summarize main points', 'have information']}",A
3a50c01dd53dfede034c7a651f5d1b53,"They launch a surprise attack, this ended the what?",grooming,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['shelf', 'library', 'classroom', 'table', 'desk']}",A
21ef5bca653dd05e1083efb0088b700a,"The gambler had been winning a lot, he wisely decided to what?",mundane,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['stress', 'debate', 'argument', 'winning or losing', 'tension']}",C
f3cce10967ba62bf096b4eac519821bd,In what place could you find air that has been breathed by only a few people recently?,do crossword puzzle,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['living room', 'dog park', 'basket', 'small apartment', 'big house']}",D
7a91e4eaeae10587d4e2825059653676,"If somebody likes temperatures cool, they might have more than one electric fan where?",staying in bed,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['race track', 'populated areas', 'the desert', 'apartment', 'roadblock']}",D
2351d4da0c2b8409314a1f79a7623320,What is required to be good at playing tennis?,highway,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['ocean', 'symphony', 'band', 'music store', 'music shop']}",C
b629881148db7b32eed4d225fedf7c31,"She needs to visit a bookshop after buying the latest fashion, where should she look?",check,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['closet', 'library of congress', 'classroom', 'in bed', 'desk']}",E
6a863576a54d17a6532e124a8b2ac15c,The game was on sale.  I got it then because it was usually what?,fish,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['neighborhood', 'subdivision', 'city', 'suburbs', 'street']}",C
223d54ae26635218666dc05f42a469e9,where do children play a game?,death,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['income tax', 'satisfaction', 'sorrow', 'ocean', 'bill collectors to happy']}",E
559ae2b0bfc4b4e66e1acea8b11b485d,What could happen after driving car that does not involve pain?,curiosity,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['apply for job', 'stand in line', 'take care of proposals', 'pass course', 'play the lottery']}",E
995a198e561f7fc754bbb7a7fef0e965,"If I have to keep track of how much oxygen there is, where am I?",contraceptive,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['shake hands', 'control events', 'talk to each other', 'think creatively', 'dress themselves']}",B
1c57cabf4fa376748e7474ced6243e50,"If one sees a fox and is standing in a landlocked, southern state, where is this person?",company,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sun himself', 'thank god', 'race against time', 'express love', 'to think about things.']}",D
4c9d2844161a0060c76052cd7568d35d,Can you name a good reason for attending school?,destroy,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['freeway', 'radio', 'wires', 'computer network', 'electrical circuit']}",A
308b1c17a0dc5273d442dba191789de7,Where would you find people gathered near liquid in a workplace?,working,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['mouth', 'can', 'human', 'snake', 'kentucky fried chicken']}",A
3c0a8fd4547feaa73b8e5d797e7ecc76,"He wore the wrong shoes while walking all day, now he has what on his heels and toes?",fighting inflation,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['upside down', 'in motion', 'active', 'wakefulness', 'resthold']}",E
de66e0357bf7af5de53bcc9fbed593a4,Which effect of stress could cause death if not treated immediately?,people,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['street', 'soccer field', 'soccer game', 'central park', 'pool table']}",D
478a2734a41c208d54b79e165590c8d2,WHat do cats get into when they are ripping things apart?,grass,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['better job', 'irritated', 'feel safe', 'save money', 'headache']}",D
0df9a119ef8988d51b9c7ec3692a8b8f,Where would you be able to hear a bassoon played in an unpleasing fashion?,turkey,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['desk drawer', 'cup', 'pencil case', 'shelf', 'office depot']}",D
2713983edc30c6391b9aa4ef2cb7ed79,"Though it stayed strictly indoors, the small dog felt like it had all the space in the world in the what?",competing,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['dream dreams', 'think critically', 'cross road', 'drink coffee', 'drive a car']}",D
5a55a24206cf1e342afde7991c6b0b76,He was looking for the holiday decorations and found an old box of clothes up where?,launch pad,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['desire', 'money', 'time', 'credit', 'spending money']}",A
2cf37e30fd473813d6f771c834be059f,"When people discover something new while chatting with friends, why are they likely to continue talking?",piece,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['attic', 'trash', 'loft', 'closet', 'box']}",D
47db2878d917ceb8d82627de4722a254,Where would you see some people doing jumping jacks?,doing housework,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['walk', 'change shoes', 'play tag', 'smell smoke', 'reach over']}",E
36efbe609b3f4e70bc2645d7d0ff7039,Where in your entrance hall can you keep you head wear?,marsh,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['grocery store', 'grocery bag', 'restaurants', ""farmer's market"", 'bushel basket']}",B
3ff447228a51f78915ad6da75a85aa3c,What is a place that might not always have a queen?,choker,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['fairy tale', 'castle', 'middle ages', 'chess board', 'doll house']}",C
ba37a5a38dd740acde5b00dc3d0ce4de,Why would you not want to be working with wood?,honey,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['michigan', 'wyoming', 'mississippi', 'tennessee', 'mississippi']}",C
3667955cd4a7b8af3f2ed35747eea857,What kind of driving leads to accidents?,booze,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['new jersey', 'eastern united states', 'good repair', 'connecticut', 'arizona']}",B
49430bdae459f7368471e14391d0eeb1,"They moved out of the city to have a master bedroom, what kind of home did they seek?",fiddle,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['idaho', 'casserole', 'new hampshire', 'root cellar', 'ireland']}",C
b83bd22293f7a568bb252284c30ce794,"Sam was against Allison's decision.  Joe was the opposite.  What was Joe, regarding that decision?",familiar,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['home team', 'present', 'at home', 'come back', 'charming']}",E
9c047d024146b4fecd933e559f0adb4f,What could listening to music cause you to be?,seafood restaurant,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['hill', 'gorge', 'sandplain', 'cliff', 'mountain']}",E
846a368a6c74259556f8df1a31db77cb,"If one sees a fox and is standing in a coastal, gulf state, where is this person?",squash court,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['cause death', 'cause bleeding', 'falling down', 'become infected', 'claim insurance']}",D
a7b24b7ab7f0065c8688ee84d47899f1,"The student needed to  get some new pencils, where did he go?",orthodox,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['go to jail', 'incarceration', 'intercourse', 'death', 'judgement']}",A
6d4ed2c485187ed79ff3bdcc8cca6132,"The sanctions against the school were a punishing blow, and they seemed to what the efforts the school had made to change?",water,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['hospital', 'head', 'sick person', 'elderly person', ""doctor's office""]}",D
8905f167f1886d77df77d601e3a52208,Where is a paper notice likely to be left on a house?,driving,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['confusion', 'complications', 'riot', 'arrest', 'protests']}",C
58c3817107e323fdd7d70c4014990626,"Bob and Boris were standing in a queue at the grocery store.  They were standing in place.  The line was fast, but the children in front of them were loud.   They were what?",folding chair,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pet the dog', 'hear sounds', 'have sex', 'reproduce', 'drive cars']}",A
4753575c41b5f93deb09592aad595a6d,"A fox was thirsty searching for water during the drought, where was he?",away,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['buying', 'purchase', 'overpriced', 'way to much', 'expensive']}",A
5f3357cd75e10f08d46195289d1a823d,Blood isn't usually spilled during what sport that doesn't allow the use of hands?,people,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['hurry along', 'direct traffic', 'help', 'force open door', 'corner thief']}",B
6ca5d748b657d22d2bb2309f1767b564,"Joe suffered many consequences from stabbing a stranger to death.   Among them, the family of the victim did something to him. What was that?",coast,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['insubstantial', 'massless', 'dwarf', 'inconsequential', 'good']}",C
4163cfdd31feb277084ceb3996b3a851,"The color yellow is associated with the opposite of the characteristic, what is it?",heart,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['united states', 'sky', 'court', 'field of flowers', 'orchard']}",D
014985faaf2e1bfe89c0f59f2c6d7868,What would you put furniture on top of?,attache case,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['deceptive', 'altruistic', 'stupid', 'cruel', 'agressive']}",E
5f6296570569960a05c47a2a79656363,You can share files with someone if you have a connection to a what?,skin,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['tiredness', 'living longer', 'stomach ache', 'illness', 'acid reflux']}",E
5cc173999089fd11673252a58b8c0feb,Where would you put a light?,lying,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['state park', 'bus depot', 'garden', 'gym', 'rest area']}",C
cf4fe362fd2cdd6be4da8ab4254a5450,What might a person receive from their boss if they do a poor job?,paper,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['stressful', 'dangerous', 'fun', 'illegal', 'deadly']}",C
6a56455c23d90154b93d1b89321f083c,"The policemen wanted to clear the scene of the accident, so what did they do to traffic?",exhaustion,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['lead to laughter', 'love', 'laughter', 'smiles', 'tears']}",B
281cfc48534dff007f079127d783d896,"I have something in my head I want to share, what ways can I do that?",light source,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['factory', 'garden', 'supermarket', 'garage', 'warehouse']}",E
142626e4fc9656c97d7d7f93822cc381,"The forgotten leftovers had gotten quite old, he found it covered in mold in the back of his what?",sign,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['living', 'feeling good', 'hyperventilate', 'look around', 'breathe deeply']}",D
cfd9ae46361ef2f811b932f86d2a9af3,"If I am suffering from boredom, and I want to do something with a dictionary, what would help?",game,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['new york', 'coastal cities', 'city', 'coastal cities', 'boston']}",E
6122883c3b5cd10b59a29dbd582e19c8,What does a person looking for new things in life do?,people,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['control computer', 'separate things', 'go on vacation', 'cross street', 'go out']}",D
ef5c48e2dda987a571e38050bc025089,When a newborn's eyes open for the first time it will be the first time the ever?,ball,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['in books', 'radio station', 'city', 'tower', 'medieval castle']}",A
cec56d3dcd19e8e6bfd22f030fb76b79,Where would you put a dictionary while you're using it?,injury,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['notoriety', 'emotional distress', 'riot', 'bad dreams', 'annoyance']}",D
fcd70a597379ac881085a01e342ad14d,What is someone who gets angry after getting drunk likely to participate in?,getting paid,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['reverse', 'backwards', 'back and', 'back and', 'tally back']}",D
6d81cf007ab5ee45c3c6ea70b0217d7b,Letters are sometimes delivered by hand through one of these.,bee,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['drinking', 'intimacy', 'dancing', 'happiness', 'enjoyment']}",E
42c9c307aece1a6b1691f9cb450f67e4,Where do most people keep magazines?,board game,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['botanic garden', 'flower garden', 'backyard', 'supermarket', 'outdoors']}",C
57981c6a9d5da85a76862132a8e073fb,What happens to the conscience of someone who has been caught committing a murder?,drawstring bag,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['idaho', 'shopping mall', 'big city', 'in town', 'new york']}",A
09555c056f3cf0b7e0b84d8df4be1db7,Sarah opened his chest and found a second heart.  Her patient might not be what?,learn,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['wedding', ""friend's house"", 'internet cafe', 'movie', 'restaurant']}",A
a76403b4921a9281b6ee2a7241a5ec9f,"He had done a great job with the scary decorations, they were completely what?",jewelry,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['supermarket', 'home', 'closet', 'mart', 'hardware store']}",C
d4ebade47b1e84ab403efc715a7ca991,Sammy wanted to go to where the people were.  Where might he go?,cut,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['downtown area', 'container', 'ocean floor', 'the lost city of atlantis', 'high school']}",E
023e0dc9dc6e38d0022071863faf0b24,"A wife asks a husband to stop being married to her, what is he likely to feel even with friends?",remote,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['training', 'satisfaction', 'injury', 'beauty', 'late']}",B
c879e1677869c4d58102c608da805453,"He was in a cabin in the woods, through the window he saw a fox where?",getting divorce,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['advisory', 'mandate', 'soap opera', 'elective', 'optional']}",B
1723c0772019daa9b5b7994b3f5d66b5,"There was a saucepan used only for marinara, where was it kept?",remembering,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sitting down', 'excitement', 'tiredness', 'progress', 'procrastination']}",C
450f53796fbebcda80033c5ba18568fb,"James is apply for a job that he really wants. He knows that it will be a good fit and he has experience, but he doesn't have all the qualifications that they're asking for, so he's worried about what?",prostitute,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['roof', 'school', 'beach', 'closet', 'garage']}",D
9527d2260447025abb4c16c01a94362e,Where is a good place to buy moistener?,chairs,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['flower', 'animal', 'flower petals', 'vegetable', 'alive']}",E
6be9480c1d26d1b7971abca7df2fc9f3,Where would a special ficus be found?,advertisement,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['dream', 'knowing', 'depression', 'pleasure', 'nostalgia']}",D
f135ec42b0fa32dfcbf41e8af1fa9476,"An expressway can suffer from traffic, this traffic gets worse the closer you get to any what?",abandon,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['at the zoo', 'south carolina', 'hen house', 'louisiana', 'arkansas']}",B
3c95d76ae5da18d365ed68e6fc583f82,"If I wanted to see a lizard in its natural habitat but I do not speak Spanish, where would I go?",person,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['bathroom', 'walkway', 'use', 'hair salon', 'drawer']}",B
10a9268f59c783e75131ae08e28202a5,Where is a business restaurant likely to be located?,knight,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['washing machine', 'space shuttle', 'blender', 'disneyland', 'surface of earth']}",C
ad96098698b8378b2e79c6424920ffbd,How can you get in shape if there is no land nearby?,grape,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['overhead compartment', 'chair', 'hospital', 'in shirt', 'business meeting']}",D
6dd0f84c131af5f9b5a3e7c7c0d56d80,John was punching and punching at the wall but succeeded only in bloodying his knuckles. This was bad.  He would be unable to hold his tools if he injured what?,jar,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['boat', 'ocean', 'pond', 'end of line', 'ocean']}",C
224ee9278a5d86a20259060906f98534,There weren't potatoes but actually a snake in his what?,hate,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['fishing camp', 'hardware store', 'engine', 'your spine', 'sporting goods store']}",A
5281d93d60f0211457be3fbe391b6953,"They wanted to eat at home but the cupboards were barren, so they had to go what?",dust,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['surrender', 'defence', 'retreat', 'cease fire', 'defend']}",C
68f123f22be7bff13875e8b752b2d933,"She was sick and staying in bed the day of the event, unfortunately this meant she was what?",small dog,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['brown hair', 'names', 'two eyes', 'will', 'brains']}",B
f04d768ab0436b966b2700bb326932a4,Where is a fox likely to be caught?,beginning work,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['refrigerator', 'engineering school', 'san francisco', 'tree', 'market']}",E
45f0c751b90321956f1f1fb67f33f5c4,A person with brown skin may share that skin with whom?,cooling off,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['better communication', 'overthinking', 'frustration', 'misunderstandings', 'headaches']}",A
b9d9d5dde90821e21b97f13e7fb97e29,Where is a note likely to indicate a melody?,eating lunch,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['tardiness', 'looking good', 'injury', 'vacation', 'neatness']}",E
e1c1e59bef82df97789fb74211588d25,What are students trying to do?,learning,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['art room', 'police station', 'classroom', 'desk drawer', 'school']}",B
35fd5138f260005bf760cf8f095f263b,Who is likely yo have a caring heart?,attending school,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['finger', 'good health', 'own family', 'friends', 'people']}",E
27fece3289aea6b667d3f2f3402327f8,If a human is sleepy what can they do to feel more alert?,punishing,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['tennessee', 'inside joke', 'grassy field', 'the forrest', 'england']}",E
6782b7ce5d7fe7245edd246d63f6014b,Which region has the most famous temple?,buying christmas presents,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['allergic reaction', 'gain weight', 'have fun', 'heartburn', 'food poisoning']}",A
8d8f7307cc607de68ab89e916837754b,"If an animal is tired, what is it likely to do?",snake,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['ocean', 'desk', 'universe', 'attic', 'chair']}",B
10c1c0850b36483acd704fcfbc4977f1,How can one's views change after learning about science?,person,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['books', 'france', 'fish market', 'atlantic ocean', 'cuba']}",C
278aa323f2f0790e40716b6bd5dbed91,What would you do if you have curiosity about something but cannot leave your house?,getting drunk,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['mediate', 'have rest', 'stay in bed', 'run out of steam', 'go to sleep']}",D
92295090dd1f3fa27ed50616bdab3750,"The woman picked from an apple tree while surrounded by other trees, where was she?",great,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['cash register', 'desk drawer', 'pay envelope', 'throw away', 'box']}",A
111d65fa327038cc38c2f3048975fced,"Eating breakfast in bed can make you feel what, assuming that you don't spill anything?",sword,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['indigestion', 'died', 'illness', 'feel better', 'throwing up']}",D
2ac67ce590944ea9c5ee1dd41a721c56,Where would you be going if using a parking lot near a roller coaster?,cat,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['tennis elbow', 'proffesional player', 'exercise', 'victory', 'becoming tired']}",E
c428412a660f34965772a7389ce58e0a,How does getting paid feel?,pencils,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['glass of water', 'build evenly', 'garage', ""carpenter's shop"", 'video game']}",C
219c5eefed43767ce7fc127c1a9bf372,"If they were celebrating the occasion, how could the occasion be described?",getting divorce,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['serve food', 'eat', 'set table', 'serve meal', 'present bill']}",C
ac0351d8649fb60af40c5638061a2e21,Where do kids play with a ball that is concrete?,heat source,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['reach tentative agreement', 'suicide', 'examine thing', 'commit murder', 'stay in bed']}",B
167c0dc61979a026ebeb721f9513bda2,A soccer field that is not contained in a building would be where?,relax,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['family room', 'tropical forest', 'flower garden', 'movie theater', 'hair salon']}",D
c8660d8acad677ef247856e930a27f06,"He made another call, he did this all day hoping people would what well to his offer?",platform,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['suitcase', 'department store', 'safe deposit box', 'these twos are not safe way to transport jewellery', ""lady's boudoir""]}",C
c330780e3e855a5b2bd730b9a3997c5c,"The farmer chose plants he could make bird feed from and use of again the next year, he only planted what?",home,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['being for', 'away from', 'combined', 'for or', 'conjunction']}",D
d69b309c3a3faf1a2797db464b430725,What is committing perjury likely to lead to?,tabby cat,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['bounce the ball', 'competition', 'have fun', 'race', 'score points']}",A
31639b8e660f6067c5e7fdad401c691d,Why would professionals playing sports not be able to compete?,analyse,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['bookstore', 'library', 'doctor', 'home', 'table']}",D
63e0569414c0bc6e51c8c230a598ac55,"After his mother saw his report card he knew he was going to be doing housework, what could have prevented this?",dictionary,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['good health', 'heart attacks', 'relaxation', 'rest', 'fatigue']}",C
3c4726ed93e78b8c9ed9ff4ac444a62f,"He was receiving workman's compensation, he had tripped over a metal rod while building where?",curling iron,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['make sex', 'plan to marry', 'dance', 'electrical circuit', 'row about']}",B
b104d29dabf27110d37de7a20dc88e7c,What is an area with no grass where I can get things to sell at a roadside stand?,rest,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['communicating with others', 'hurt feelings', 'dry mouth', 'intimacy', 'changing behavior']}",A
494b8316614fc64c5c27757aeaffce23,What gets rid of a mundane routine?,moistener,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': [""carpenter's shop"", 'video game', 'garage', 'total number', 'building']}",B
0a678030fce19b9117ae66c9c25de176_1,A beaver can destroy a machines functionality if they build their dam in this?,apple tree,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['large house', 'suburban home', 'big house', 'old house', 'keeping personal objects']}",C
019723372ddd53350d4a7e5c295b3f3d,"""There are 10 apples on an apple tree.  Three fall off.  Now there are X apples.""  What is this an example of?",express information,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['store', 'classroom', 'backpack', 'cabinet', 'teacher']}",B
e265c5c0ca20d6e00c9fa8f319d8a70e,"The hippy wanted peace with all humans, he had strong what for them all?",cow,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['classroom', 'toy store', 'school', 'soccer game', 'dinner']}",D
3836dcf6cf713a07cb5d06977d2d9215,"What would release energy, but not mainly in your muscles?",handle,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pay debts', 'make money', 'having money', 'making money', 'keep house']}",B
af05b2fcdea00def1a6b06d92f9e302e,"She loved buying products, she was driven by her what to shop more than any practical needs?",upright piano,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['cash drawer', 'piggy bank', 'purse', 'box', 'pocket']}",B
2c25cc629c5d288661a6dab02a983903,Where would someone likely bring an attache case?,fortis,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['alert', 'deep sleep', 'drink coffee', 'open eyes', 'conscious']}",C
adab3ab59ebc571bb6ad7fe9fe83e658,"Jim enjoyed killing people, but he did it too often and the cops found out.  What might the cops do to him?",person,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['public place', 'roadblock', 'space shuttle', 'hoverboard', 'supermarket']}",B
d177a1569b4fd5a015fadae1250953d1,What could be happening near you if the ground is getting wet?,dining table,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['garage', 'hospital', 'boat', 'house', 'doll house']}",D
7851102d9fb1010792e4860dfd408f59,James lived in the top of a tall tower.  He could see clouds when he looked out his window.  Where might he live?,playing,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['complete sentence', 'feel angry', 'drink tea', 'cross street', 'park']}",E
813ac1ffdc834289bcf40a67239a1793,A shop will give you what for your purchases?,sunshine,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['full stomach', 'getting full', 'gaining weight', 'sick', 'satisfaction']}",C
eb391210101e09f6e685ec90d12189f1,What can go on a football field?,ruin,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['costly', 'captive', 'contained', 'paying', 'caught']}",E
9fd4737d024fb0d6a9f047bed295bddb,Where could you put a dollar that would make it hard to get out without breaking?,bag,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['painting', 'hen house', 'california', 'virginia', 'movie hall']}",D
